,train_mse,val_mse,val_rmse
0,0.6492402121006845,0.5784913897514343,0.7605862145420691
1,0.4784738591256641,0.4647448658943176,0.6817219857788933
2,0.3913749812059099,0.33182212710380554,0.576040039497087
3,0.3403524250099518,0.30203115940093994,0.5495736159978387
4,0.29982817771388715,0.26988840103149414,0.5195078450143887
5,0.26376360139146404,0.25353774428367615,0.5035253164277603
6,0.24406146137637835,0.2501221001148224,0.5001220852100239
7,0.2326994368187584,0.24944241344928741,0.49944210219933144
8,0.22859026890637205,0.2555811107158661,0.5055503048321365
9,0.22107806848558284,0.2598363161087036,0.5097414208289371
10,0.21680057077374584,0.2558075785636902,0.5057742367536036
11,0.2129487352550991,0.26125216484069824,0.5111283252185289
12,0.20865836636056806,0.263538122177124,0.5133596421390408
13,0.20760428690726754,0.2631584703922272,0.5129897371217353
14,0.2049674501421492,0.25866520404815674,0.5085913920311242
15,0.2010426260947696,0.2497946172952652,0.49979457509587394
16,0.19867379058243906,0.2504348158836365,0.5004346269830221
17,0.1957616513938937,0.24143362045288086,0.4913589527553974
18,0.1938087982128963,0.24119964241981506,0.4911208022674412
19,0.19200234003630243,0.23670898377895355,0.4865274748448987
20,0.19290976165495483,0.23422646522521973,0.4839694879072644
21,0.19105045694858377,0.2312462329864502,0.48088068477164914
22,0.18604073084303066,0.2277834266424179,0.4772666200798228
23,0.18534755751817497,0.22838565707206726,0.4778971197570323
24,0.18219142699551655,0.22710618376731873,0.4765565903093973
25,0.18371340110908843,0.2289014458656311,0.47843645959064524
26,0.18160619072428835,0.2268930971622467,0.4763329687962473
27,0.17881804548575228,0.2247885912656784,0.4741187522822509
28,0.17732608081486342,0.22654108703136444,0.47596332530076774
29,0.17655319977374717,0.22096708416938782,0.47007136072025046
30,0.17607041546750446,0.2226327508687973,0.47183975125968064
31,0.17365071988679046,0.2206774652004242,0.4697632011986722
32,0.1725123485155998,0.22135038673877716,0.47047889085353994
33,0.1732937769584664,0.22111742198467255,0.4702312430971304
34,0.17052987051204108,0.21947389841079712,0.4684804141165318
35,0.16931053964045267,0.21947325766086578,0.4684797302561401
36,0.1681902045996993,0.21643520891666412,0.4652259761843314
37,0.16710635219984374,0.21830710768699646,0.46723346165166346
38,0.16741785186893732,0.21443945169448853,0.46307607549352897
39,0.16649208198916196,0.21588532626628876,0.4646346158717501
40,0.1649956547593059,0.21870572865009308,0.46765984288806867
41,0.16326003230174024,0.21659986674785614,0.46540290797099254
42,0.16279238972070864,0.21502870321273804,0.4637118752121171
43,0.16203295698298215,0.21411468088626862,0.4627252758238614
44,0.16072926292209178,0.21499350666999817,0.46367392278410285
45,0.1588301293278059,0.2164599448442459,0.46525256027693807
46,0.16132545265307283,0.21021480858325958,0.4584918849699083
47,0.1614964867134384,0.21286629140377045,0.46137435061321996
48,0.16003268324980707,0.21496962010860443,0.46364816413807186
49,0.15734323405447037,0.21330034732818604,0.46184450557323514
50,0.15597072249319288,0.21381141245365143,0.46239746155623673
51,0.15618944141895258,0.2155749499797821,0.4643004953473366
52,0.1556419481025538,0.21486184000968933,0.4635319190839929
53,0.15506739503947972,0.213598370552063,0.4621670375005805
54,0.15301613928351,0.21377429366111755,0.46235732249107675
55,0.15237589459744508,0.2133519947528839,0.46190041648918645
56,0.15176846340491332,0.21117188036441803,0.45953441695309183
57,0.15101171741604408,0.21197029948234558,0.46040232349798754
58,0.14965683305599514,0.2120698094367981,0.46051037929323385
59,0.1496996139607145,0.21048963069915771,0.4587914893490917
60,0.14873543321073152,0.20708897709846497,0.4550702990730827
61,0.14739541484920607,0.20743222534656525,0.4554472805348224
62,0.14607103730112284,0.20800623297691345,0.45607700334144613
63,0.14582084047227997,0.2118251770734787,0.46024469260761575
64,0.14620712107218198,0.20576852560043335,0.45361715752430853
65,0.14510508289296284,0.20977884531021118,0.4580162063838038
66,0.14508718232697704,0.21429863572120667,0.46292400642136355
67,0.14504434512777936,0.21094265580177307,0.4592849396635743
68,0.1449140049522567,0.2054917961359024,0.453312029551282
69,0.14271425563730022,0.20665790140628815,0.45459641596287154
70,0.14245664386464885,0.20516258478164673,0.4529487661774196
71,0.14208241254112913,0.20264461636543274,0.45016065617225226
72,0.14003194024894328,0.20274218916893005,0.45026901866432034
73,0.13995529729864822,0.200945645570755,0.4482696125890701
74,0.13873054680783753,0.2007325291633606,0.44803183945268954
75,0.1380524040567447,0.20024973154067993,0.4474927167459599
76,0.13723422342065147,0.19873268902301788,0.4457944470526948
77,0.13688004248955907,0.2013443261384964,0.4487140806109124
78,0.13502153456990462,0.20001336932182312,0.44722854260637607
79,0.1350189874109168,0.19636575877666473,0.44313176231981466
80,0.1335329714294923,0.19869999587535858,0.4457577771339033
81,0.1332107246523937,0.20068487524986267,0.4479786549042964
82,0.13272719380295453,0.19561535120010376,0.44228424254104254
83,0.13141867814369887,0.19511505961418152,0.44171830346294405
84,0.13182446479225823,0.19967226684093475,0.44684702845709373
