,train_mse,val_mse,val_rmse
0,0.6422732815430051,0.5886980891227722,0.7672666349599546
1,0.4512579317063799,0.3749951720237732,0.6123684936570245
2,0.3695133716911489,0.30664053559303284,0.5537513301049785
3,0.32377644781454623,0.2799592912197113,0.5291117946329597
4,0.2919971508531572,0.27023378014564514,0.5198401486472982
5,0.27599268276192984,0.30928391218185425,0.5561329986449772
6,0.2609925767623043,0.29650646448135376,0.5445240715352755
7,0.2441322782151179,0.2830682694911957,0.5320416050377975
8,0.23435984585462882,0.2775396704673767,0.526820339838333
9,0.22654653756351434,0.2633381187915802,0.5131648066572573
10,0.2178932443081458,0.2516327500343323,0.5016300928316924
11,0.2127652359003593,0.2484157830476761,0.4984132653207337
12,0.20862518423919535,0.2437617927789688,0.4937223843203474
13,0.2063464148869335,0.2436571717262268,0.49361642165372377
14,0.2038410604433076,0.2394174188375473,0.4893029928761394
15,0.20203879996040922,0.23486915230751038,0.48463300786008207
16,0.19989285432857673,0.23113226890563965,0.4807621749947053
17,0.1973378778794261,0.2251841127872467,0.47453568125826606
18,0.19551272588328325,0.2251601368188858,0.47451041802987404
19,0.1943665026479659,0.22119548916816711,0.47031424512571074
20,0.19217457464142074,0.22281724214553833,0.4720352128237239
21,0.1908228793138857,0.21748891472816467,0.4663570678441195
22,0.1894664318018938,0.21649175882339478,0.465286749030525
23,0.1867543155936053,0.21512766182422638,0.4638185656312459
24,0.18656348378509693,0.21130825579166412,0.4596827773494066
25,0.18443113344839349,0.2107524871826172,0.45907786614322543
26,0.18459298231869126,0.2094574123620987,0.4576651749500924
27,0.18327041686265322,0.20694418251514435,0.45491118090803656
28,0.18165135630407117,0.20709367096424103,0.4550754563412984
29,0.18024888472096026,0.20598119497299194,0.453851512031184
30,0.17912281487209064,0.2062998265028,0.4542024069760089
31,0.17870225280103305,0.20616509020328522,0.4540540608818351
32,0.17828800018428112,0.20335467159748077,0.4509486352096886
33,0.17735297740432354,0.20215632021427155,0.4496179714093639
34,0.17507909873310223,0.19924293458461761,0.446366368115495
35,0.1728593122620543,0.1981217861175537,0.44510873516204297
36,0.17058570295697847,0.19845148921012878,0.44547894362150137
37,0.16968255055023457,0.19860397279262543,0.4456500564261441
38,0.1693424696854237,0.19625118374824524,0.4430024647202826
39,0.1684255217173999,0.19834227859973907,0.4453563501284551
40,0.16739574512492497,0.1983489692211151,0.44536386160207825
41,0.16633940374116885,0.19829325377941132,0.4453013067344529
42,0.1635327625613252,0.1966128945350647,0.4434105259633162
43,0.16328173921055594,0.19754864275455475,0.4444644448710771
44,0.1610156338189415,0.19567380845546722,0.44235032322297135
45,0.16082892152444925,0.19546592235565186,0.4421152817486089
46,0.1593991656445771,0.19867880642414093,0.44573400860170065
47,0.1594634757526181,0.19447793066501617,0.4409965200146325
48,0.158936880036407,0.19844761490821838,0.4454745951322234
49,0.1562874886868531,0.19496406614780426,0.44154735436621545
50,0.15511346987803004,0.19795319437980652,0.4449193122126826
51,0.1549610893263575,0.19765149056911469,0.44458012840107314
52,0.15423117172539658,0.1974300891160965,0.4443310580142879
53,0.1532034652772276,0.19987858831882477,0.4470778325066283
54,0.15237664158878053,0.19833417236804962,0.44534724919780255
55,0.15179147748307711,0.19835126399993896,0.44536643789124813
56,0.15273410790009534,0.19741421937942505,0.4443131996457286
57,0.15111998373489124,0.19849342107772827,0.44552600493992295
58,0.15143696343536797,0.20320190489292145,0.45077921967735096
59,0.14976701243454055,0.2047135829925537,0.4524528516791045
60,0.14915318898374944,0.19855135679244995,0.4455910196496895
61,0.1497493605921647,0.197012796998024,0.4438612361966564
62,0.14614466239499194,0.2021947056055069,0.44966065605688355
63,0.14593184207971058,0.2002139538526535,0.4474527392391888
64,0.14490769105769513,0.20431363582611084,0.4520106589740012
65,0.14456727223550098,0.20226651430130005,0.4497404966214406
66,0.14399930395940422,0.20340228080749512,0.4510014199617282
67,0.14487583586924752,0.20566248893737793,0.45350026343694433
68,0.14432489823917483,0.20877784490585327,0.45692214315554164
69,0.1432531213090982,0.20449846982955933,0.452215070325569
70,0.1427978068875934,0.2086022049188614,0.45672990368363375
71,0.14280125271671304,0.19909518957138062,0.4462008399492101
72,0.1413755247659779,0.20268157124519348,0.4502017006245017
