,train_mse,val_mse,val_rmse
0,0.7864505308546959,0.6043806672096252,0.7774192351682747
1,0.5298195139156011,0.5134601593017578,0.7165613437115889
2,0.47542347238452803,0.4831107258796692,0.6950616705585694
3,0.4607399038220325,0.4745883643627167,0.6889037409992173
4,0.4496411857486516,0.4720040559768677,0.6870255133376545
5,0.44331527481968624,0.4684537351131439,0.6844368014018124
6,0.43743876741148263,0.46385326981544495,0.6810677424569783
7,0.42675088860173566,0.44627833366394043,0.6680406676722163
8,0.40586714767602644,0.4238744378089905,0.6510564014038956
9,0.40372940316010436,0.38837406039237976,0.6231966466472519
10,0.38039573295317675,0.34938812255859375,0.5910906212744318
11,0.30970755387457516,0.30136793851852417,0.5489698885353587
12,0.2924584582129762,0.294295996427536,0.5424905496204852
13,0.2759637569083943,0.2767581045627594,0.5260780403730604
14,0.25939069675114135,0.26577436923980713,0.5155330922839068
15,0.24863718875909674,0.247767835855484,0.4977628309300364
16,0.24455546140757373,0.2591112554073334,0.5090297195717882
17,0.2363194548016836,0.2621184289455414,0.5119750276581284
18,0.23087225614739906,0.24349714815616608,0.49345430199377743
19,0.22758212276847664,0.23669423162937164,0.48651231395450995
20,0.21826224415502835,0.24267569184303284,0.4926212458299305
21,0.21851167253382447,0.24772125482559204,0.49771603834474937
22,0.21534600350792008,0.2379021942615509,0.48775218529654063
23,0.212300991507164,0.23616349697113037,0.48596655951940804
24,0.21072063698648072,0.22942687571048737,0.4789852562558553
25,0.2114944896707697,0.2388467937707901,0.48871954510822474
26,0.22044207700182494,0.23236659169197083,0.4820441802282969
27,0.21185267619332931,0.24616305530071259,0.4961482190844915
28,0.20537159991666154,0.2237158864736557,0.47298613771827996
29,0.19510148665455734,0.22322948276996613,0.47247167403979484
30,0.1929654321377142,0.22745901346206665,0.4769266332068976
31,0.22717610407270492,0.26092275977134705,0.5108059903440317
32,0.2443476575076987,0.22765515744686127,0.477132222184649
33,0.20634952800211198,0.2174668163061142,0.466333374643199
34,0.19027664365072885,0.20963452756404877,0.45785863272854077
35,0.18566836665903919,0.21489791572093964,0.4635708313957422
36,0.18127563518051074,0.2160061150789261,0.46476458027578443
37,0.17931734403690314,0.21752578020095825,0.46639659111206877
38,0.17441615813670075,0.22366583347320557,0.47293322305924496
39,0.1772998364905571,0.22071394324302673,0.46980202558421
40,0.17232814039339528,0.21155034005641937,0.4599460186330776
41,0.1683974846879289,0.21573233604431152,0.4644699517130376
42,0.16820096404992718,0.20979194343090057,0.4580305049130468
43,0.1677647360393375,0.21219488978385925,0.4606461654934938
44,0.16576926340487708,0.20647479593753815,0.45439497789647515
45,0.1610085864962836,0.2098110169172287,0.4580513256363622
46,0.16293897417098063,0.20675982534885406,0.45470850591214373
47,0.15955568661908676,0.20896577835083008,0.45712774839297393
48,0.15550041406130038,0.22345678508281708,0.4727121588057759
49,0.15764462459438955,0.20683839917182922,0.45479489791754396
50,0.15524263703362395,0.2140970528125763,0.4627062273328254
51,0.15262512587737193,0.21269851922988892,0.46119249693581194
52,0.15708902270602015,0.2071683555841446,0.4551575063471376
53,0.15358519968720832,0.20856411755084991,0.45668820605622157
54,0.15329422812665874,0.2123006284236908,0.4607609232820105
55,0.15114820766428191,0.20571990311145782,0.45356356016710364
56,0.15073423496550745,0.20472314953804016,0.4524634234256291
57,0.14520469117819285,0.20360016822814941,0.45122075332164124
58,0.14720383709934964,0.1939486712217331,0.4403960390622662
59,0.14245135457159283,0.2023274302482605,0.4498082149630668
60,0.14687015649002166,0.20601776242256165,0.4538917959410168
61,0.1510556403563221,0.20441754162311554,0.4521255816950812
62,0.15464753613956234,0.20043791830539703,0.4477029353325674
63,0.1425076062710812,0.19969861209392548,0.4468765065361184
64,0.13955880326793826,0.19814878702163696,0.445139064811927
65,0.14195100411493453,0.20725354552268982,0.45525107965021877
66,0.13819863786535277,0.20277711749076843,0.4503078030533875
67,0.13561911602560975,0.2034170925617218,0.45101784062464956
68,0.13761148228213033,0.19985803961753845,0.4470548507929854
69,0.1372383766901384,0.19925646483898163,0.446381523854854
70,0.13665116272328742,0.20429308712482452,0.45198792807421806
71,0.13220781459376058,0.20878379046916962,0.4569286492103221
72,0.1297099588028345,0.2086886763572693,0.4568245575242965
73,0.12788402362651263,0.19686481356620789,0.4436945047735073
74,0.1285202391256206,0.2052677869796753,0.45306488164464404
75,0.1339890078872715,0.2001156210899353,0.44734284513104183
76,0.12738640507466395,0.1996058225631714,0.4467726743693837
77,0.12973762895588817,0.19600728154182434,0.4427270960104253
78,0.12467468250989394,0.19810093939304352,0.4450853169820855
79,0.1215935307270078,0.19703315198421478,0.44388416505234196
80,0.12076819275772262,0.19945254921913147,0.44660110749877396
81,0.11983518573705426,0.1990147829055786,0.4461107294221678
82,0.11999101776396416,0.20260369777679443,0.4501152050051125
83,0.11902299107255483,0.20277605950832367,0.4503066283193305
