,train_mse,val_mse,val_rmse
0,0.774189957565439,0.6276841759681702,0.7922652181991647
1,0.46151689482552705,0.3813008964061737,0.6174956650909977
2,0.3745266821916828,0.32974186539649963,0.5742315433660011
3,0.3397715218916165,0.3820291757583618,0.6180850877980812
4,0.31940853015534426,0.3641754388809204,0.6034695012019418
5,0.3017101188082171,0.33721330761909485,0.5807007039939721
6,0.2891217088276748,0.3123822808265686,0.558911693227623
7,0.2812251826453552,0.30838021636009216,0.5553199225312307
8,0.27420036894160094,0.30175578594207764,0.5493230251337347
9,0.26921810799692497,0.2972766160964966,0.5452307915887515
10,0.2646904760246687,0.2953900396823883,0.5434979665853298
11,0.2602974507986382,0.28930798172950745,0.5378735741133853
12,0.2545499262873142,0.28506240248680115,0.5339123546864234
13,0.24937828453010066,0.27846983075141907,0.5277024073769411
14,0.24517568223666578,0.27800452709198,0.5272613461007548
15,0.24102289601240362,0.26404204964637756,0.5138502210239649
16,0.23895304497549497,0.25371816754341125,0.5037044446333696
17,0.23595386905048746,0.24463418126106262,0.4946050760567087
18,0.23203281547966761,0.24267126619815826,0.4926167538748132
19,0.22941721155947245,0.24491922557353973,0.4948931456117974
20,0.22748254027613266,0.23077258467674255,0.48038795226019415
21,0.2236363152882292,0.22936464846134186,0.4789202944763793
22,0.22094425985533606,0.22598659992218018,0.47538047911349934
23,0.21778849482570956,0.22510410845279694,0.47445137627874673
24,0.2150915061277514,0.22363190352916718,0.47289734988596327
25,0.2118317132709367,0.22078387439250946,0.4698764458796689
26,0.20834832159080047,0.2202499359846115,0.4693079330083943
27,0.20607545781357248,0.21541692316532135,0.4641302868433834
28,0.20134829862180464,0.21530412137508392,0.4640087513992424
29,0.19720833332372686,0.21327751874923706,0.46181979033951875
30,0.19411843865741812,0.2115103155374527,0.45990250655704484
31,0.19144472236915952,0.2146347463130951,0.4632868941736806
32,0.1886422352598241,0.21088451147079468,0.4592216365447023
33,0.18683402186802753,0.2146325707435608,0.46328454619548964
34,0.18783103468008344,0.21274757385253906,0.4612456762426495
35,0.1866156642180308,0.2140367478132248,0.462641057206583
36,0.18501434122409374,0.21124166250228882,0.4596103376799621
37,0.1840850287106916,0.21005740761756897,0.45832020206136337
38,0.18152935976779827,0.21065880358219147,0.458975820258749
39,0.17879059997804114,0.20805633068084717,0.4561319224531946
40,0.1774318336457616,0.20785826444625854,0.45591475567945655
41,0.17588181157419022,0.20613549649715424,0.4540214714054328
42,0.17418986075703494,0.20424221456050873,0.4519316481067781
43,0.17278088668430855,0.20667466521263123,0.4546148537087534
44,0.17302457061025894,0.20529375970363617,0.45309354409838615
45,0.17154565176202793,0.2049945443868637,0.4527632321499436
46,0.17163183625295517,0.20269376039505005,0.45021523785301854
47,0.1717983735096103,0.20385736227035522,0.4515056613934705
48,0.17243652220003033,0.19794189929962158,0.44490661862869785
49,0.16890444877482633,0.19531917572021484,0.4419492908923091
50,0.16685288187836764,0.20004577934741974,0.44726477543779336
51,0.1758613724309692,0.19901736080646515,0.4461136187188922
52,0.16864691957881175,0.19612309336662292,0.44285787039029
53,0.16503641713580022,0.19644573330879211,0.4432219910031452
54,0.16605086541272832,0.19583533704280853,0.4425328654945399
55,0.16374271584599756,0.19492481648921967,0.44150290654674024
56,0.16203494254593306,0.19377872347831726,0.44020304801116183
57,0.16268384933999921,0.19784659147262573,0.44479949580977013
58,0.1629809858679304,0.1998065710067749,0.4469972829970837
59,0.16004179935286977,0.19954656064510345,0.4467063472182855
60,0.15959767546311518,0.19688279926776886,0.4437147724245485
61,0.15881995945740246,0.20280086994171143,0.450334175853567
62,0.16056031251947805,0.20309659838676453,0.45066239957063703
63,0.16825267756321255,0.20369039475917816,0.4513207227229636
64,0.15893477864794028,0.20834943652153015,0.45645310440562253
65,0.1591113120204883,0.20157158374786377,0.4489672412858913
66,0.16039136899482298,0.20051679015159607,0.4477910116913872
67,0.15857650159048892,0.20307700335979462,0.45064065879566906
68,0.161405329237614,0.19453780353069305,0.44106439839403616
69,0.1566630823960679,0.196877583861351,0.4437088954048037
70,0.1538262793348571,0.19890549778938293,0.4459882260658715
71,0.15308054816397265,0.19810880720615387,0.4450941554392215
72,0.15258480468609298,0.2001664936542511,0.44739970234036935
